"ID";"HGNC";"External Name"
"ENSSHAT00000005714";"GCLM";"GCLM"
"ENSSHAT00000005715";"THBS2";"THBS2"
"ENSSHAT00000005716";"THBS2";"THBS2"
"ENSSHAT00000005717";NA;NA
"ENSSHAT00000005718";"RASD2";"RASD2"
"ENSSHAT00000005719";NA;NA
"ENSSHAT00000005720";"ATP6V1B1";"ATP6V1B1"
"ENSSHAT00000005721";"TMPRSS2";"TMPRSS2"
"ENSSHAT00000005722";NA;NA
"ENSSHAT00000005723";"COL4A3BP";"COL4A3BP"
"ENSSHAT00000005724";NA;NA
"ENSSHAT00000005725";"DFFA";"DFFA"
"ENSSHAT00000005726";"DFFA";"DFFA"
"ENSSHAT00000005727";NA;NA
"ENSSHAT00000005728";NA;NA
"ENSSHAT00000005729";NA;NA
"ENSSHAT00000005730";"SPEN";"SPEN"
"ENSSHAT00000005731";"SPEN";"SPEN"
"ENSSHAT00000005732";"SPEN";"SPEN"
"ENSSHAT00000005733";NA;NA
"ENSSHAT00000005734";NA;NA
"ENSSHAT00000005735";NA;NA
"ENSSHAT00000005736";NA;NA
"ENSSHAT00000005737";NA;NA
"ENSSHAT00000005738";NA;NA
"ENSSHAT00000005739";"ESYT1";"ESYT1"
"ENSSHAT00000005740";"RPS27A";"RPS27A"
"ENSSHAT00000005741";NA;NA
"ENSSHAT00000005742";"UBE2M";"UBE2M"
"ENSSHAT00000005743";"IL34";"IL34"
"ENSSHAT00000005744";NA;NA
"ENSSHAT00000005745";"RAB11FIP3";"RAB11FIP3"
"ENSSHAT00000005746";NA;NA
"ENSSHAT00000005747";"C9orf9";"C9orf9"
"ENSSHAT00000005748";"C9orf9";"C9orf9"
"ENSSHAT00000005749";NA;NA
"ENSSHAT00000005750";NA;NA
"ENSSHAT00000005751";"JAK3";"JAK3"
"ENSSHAT00000005752";"ARHGAP4";"ARHGAP4"
"ENSSHAT00000005753";"HPN";"HPN"
"ENSSHAT00000005754";"SUCLG1";"SUCLG1"
"ENSSHAT00000005755";"SUCLG1";"SUCLG1"
"ENSSHAT00000005756";NA;NA
"ENSSHAT00000005757";NA;NA
"ENSSHAT00000005758";NA;NA
"ENSSHAT00000005759";NA;NA
"ENSSHAT00000005760";NA;NA
"ENSSHAT00000005761";"CLCF1";"CLCF1"
"ENSSHAT00000005762";"HADH";"HADH"
"ENSSHAT00000005763";"CSMD3";"CSMD3"
"ENSSHAT00000005764";"UROC1";"UROC1"
"ENSSHAT00000005765";"UROC1";"UROC1"
"ENSSHAT00000005766";"CCDC160";"CCDC160"
"ENSSHAT00000005767";"RPS11";"RPS11"
"ENSSHAT00000005768";NA;NA
"ENSSHAT00000005769";NA;NA
"ENSSHAT00000005770";"NR0B1";"NR0B1"
"ENSSHAT00000005771";"NR0B1";"NR0B1"
"ENSSHAT00000005772";NA;NA
"ENSSHAT00000005773";"VIPAS39";"VIPAS39"
"ENSSHAT00000005774";"PXYLP1";"PXYLP1"
"ENSSHAT00000005775";"OR1M1";"OR1M1"
"ENSSHAT00000005776";NA;NA
"ENSSHAT00000005777";NA;NA
"ENSSHAT00000005778";"CNOT2";"CNOT2"
"ENSSHAT00000005779";"CNOT2";"CNOT2"
"ENSSHAT00000005780";"STKLD1";"STKLD1"
"ENSSHAT00000005781";"STKLD1";"STKLD1"
"ENSSHAT00000005782";NA;NA
"ENSSHAT00000005783";"FMNL2";"FMNL2"
"ENSSHAT00000005784";"FMNL2";"FMNL2"
"ENSSHAT00000005785";"ADGRV1";"ADGRV1"
"ENSSHAT00000005786";"ITGA11";"ITGA11"
"ENSSHAT00000005787";"ITGA11";"ITGA11"
"ENSSHAT00000005788";"HPD";"HPD"
"ENSSHAT00000005789";"EXD2";"EXD2"
"ENSSHAT00000005790";NA;NA
"ENSSHAT00000005791";"PFKL";"PFKL"
"ENSSHAT00000005792";"SCGB3A2";"SCGB3A2"
"ENSSHAT00000005793";"CYP2S1";"CYP2S1"
"ENSSHAT00000005794";"AKAP3";"AKAP3"
"ENSSHAT00000005795";"AKAP3";"AKAP3"
"ENSSHAT00000005796";"ZBTB41";"ZBTB41"
"ENSSHAT00000005797";"MORC3";"MORC3"
"ENSSHAT00000005798";"TBX1";"TBX1"
"ENSSHAT00000005799";"GRM4";"GRM4"
"ENSSHAT00000005800";"MANBA";"MANBA"
"ENSSHAT00000005801";"MORC2";"MORC2"
"ENSSHAT00000005802";NA;NA
"ENSSHAT00000005803";"TAC3";"TAC3"
"ENSSHAT00000005804";NA;NA
"ENSSHAT00000005805";"KIAA1279";"KIAA1279"
"ENSSHAT00000005806";"KLHL36";"KLHL36"
"ENSSHAT00000005807";"C1orf158";"C1orf158"
"ENSSHAT00000005808";"C1orf158";"C1orf158"
"ENSSHAT00000005809";"MTERF3";"MTERF3"
"ENSSHAT00000005810";"MTERF3";"MTERF3"
"ENSSHAT00000005811";"MTERF3";"MTERF3"
"ENSSHAT00000005812";"TRAPPC6A";"TRAPPC6A"
"ENSSHAT00000005813";"TMEM135";"TMEM135"
"ENSSHAT00000005814";"TMEM135";"TMEM135"
"ENSSHAT00000005815";"TMEM135";"TMEM135"
"ENSSHAT00000005816";"CEP57L1";"CEP57L1"
"ENSSHAT00000005817";"CEP57L1";"CEP57L1"
"ENSSHAT00000005818";"RASSF4";"RASSF4"
"ENSSHAT00000005819";"IYD";"IYD"
"ENSSHAT00000005820";"SYTL5";"SYTL5"
"ENSSHAT00000005821";"VSNL1";"VSNL1"
"ENSSHAT00000005822";"PTGIS";"PTGIS"
"ENSSHAT00000005823";"PTGIS";"PTGIS"
"ENSSHAT00000005824";NA;NA
"ENSSHAT00000005825";NA;NA
"ENSSHAT00000005826";"ATP13A4";"ATP13A4"
"ENSSHAT00000005827";"TTLL1";"TTLL1"
"ENSSHAT00000005828";NA;NA
"ENSSHAT00000005829";"PARD6A";"PARD6A"
"ENSSHAT00000005830";"CCDC80";"CCDC80"
"ENSSHAT00000005831";"MTCL1";"MTCL1"
"ENSSHAT00000005832";"MTCL1";"MTCL1"
"ENSSHAT00000005833";"MTCL1";"MTCL1"
"ENSSHAT00000005834";NA;NA
"ENSSHAT00000005835";NA;NA
"ENSSHAT00000005836";"ATRNL1";"ATRNL1"
"ENSSHAT00000005837";"KRT79";"KRT79"
"ENSSHAT00000005838";NA;NA
"ENSSHAT00000005839";"CDK10";"CDK10"
"ENSSHAT00000005840";NA;NA
"ENSSHAT00000005841";"BCAT2";"BCAT2"
"ENSSHAT00000005842";NA;NA
"ENSSHAT00000005843";"LRRN4CL";"LRRN4CL"
"ENSSHAT00000005844";"PRSS22";"PRSS22"
"ENSSHAT00000005845";"HNF1B";"HNF1B"
"ENSSHAT00000005846";"NAA15";"NAA15"
"ENSSHAT00000005847";"NAA15";"NAA15"
"ENSSHAT00000005848";"OR10R2";"OR10R2"
"ENSSHAT00000005849";"HTR2B";"HTR2B"
"ENSSHAT00000005850";"SLC35F3";"SLC35F3"
"ENSSHAT00000005851";"COG3";"COG3"
"ENSSHAT00000005852";"TPH2";"TPH2"
"ENSSHAT00000005853";NA;NA
"ENSSHAT00000005854";NA;NA
"ENSSHAT00000005855";"CENPT";"CENPT"
"ENSSHAT00000005856";"BMS1";"BMS1"
"ENSSHAT00000005857";"SIRT5";"SIRT5"
"ENSSHAT00000005858";NA;NA
"ENSSHAT00000005859";"SH3GL2";"SH3GL2"
"ENSSHAT00000005860";NA;NA
"ENSSHAT00000005861";"BIRC6";"BIRC6"
"ENSSHAT00000005862";"CPSF3L";"CPSF3L"
"ENSSHAT00000005863";"OR2W3";"OR2W3"
"ENSSHAT00000005864";"PTAR1";"PTAR1"
"ENSSHAT00000005865";NA;NA
"ENSSHAT00000005866";"ENKD1";"ENKD1"
"ENSSHAT00000005867";"NUMA1";"NUMA1"
"ENSSHAT00000005868";"CFAP20";"CFAP20"
"ENSSHAT00000005869";"SLC43A2";"SLC43A2"
"ENSSHAT00000005870";"TMLHE";"TMLHE"
"ENSSHAT00000005871";"LMO7";"LMO7"
"ENSSHAT00000005872";"LMO7";"LMO7"
"ENSSHAT00000005873";NA;NA
"ENSSHAT00000005874";NA;NA
"ENSSHAT00000005875";"LY6H";"LY6H"
"ENSSHAT00000005876";NA;NA
"ENSSHAT00000005877";NA;NA
"ENSSHAT00000005878";NA;NA
"ENSSHAT00000005879";NA;NA
"ENSSHAT00000005880";NA;NA
"ENSSHAT00000005881";"LRRC56";"LRRC56"
"ENSSHAT00000005882";NA;NA
"ENSSHAT00000005883";NA;NA
"ENSSHAT00000005884";NA;NA
"ENSSHAT00000005885";"RLF";"RLF"
"ENSSHAT00000005886";NA;NA
"ENSSHAT00000005887";"SRPK2";"SRPK2"
"ENSSHAT00000005888";"SRPK2";"SRPK2"
"ENSSHAT00000005889";"GATSL3";"GATSL3"
"ENSSHAT00000005890";"BACE2";"BACE2"
"ENSSHAT00000005891";"FAM101A";"FAM101A"
"ENSSHAT00000005892";"FAM101A";"FAM101A"
"ENSSHAT00000005893";"SCLY";"SCLY"
"ENSSHAT00000005894";"MS4A2";"MS4A2"
"ENSSHAT00000005895";"A1CF";"A1CF"
"ENSSHAT00000005896";"A1CF";"A1CF"
"ENSSHAT00000005897";"TMEM164";"TMEM164"
"ENSSHAT00000005898";"IQSEC2";"IQSEC2"
"ENSSHAT00000005899";NA;NA
"ENSSHAT00000005900";"LINS";"LINS"
"ENSSHAT00000005901";"LINS";"LINS"
"ENSSHAT00000005902";"RCOR1";"RCOR1"
"ENSSHAT00000005903";"GABRA5";"GABRA5"
"ENSSHAT00000005904";"BAK1";"BAK1"
"ENSSHAT00000005905";"KIAA0355";"KIAA0355"
"ENSSHAT00000005906";NA;NA
"ENSSHAT00000005907";NA;NA
"ENSSHAT00000005908";"KCNK9";"KCNK9"
"ENSSHAT00000005909";NA;NA
"ENSSHAT00000005910";NA;NA
"ENSSHAT00000005911";NA;NA
"ENSSHAT00000005912";NA;NA
"ENSSHAT00000005913";"CHMP7";"CHMP7"
"ENSSHAT00000005914";"ALG14";"ALG14"
"ENSSHAT00000005915";"CLEC4E";"CLEC4E"
"ENSSHAT00000005916";"VPS39";"VPS39"
"ENSSHAT00000005917";"VPS39";"VPS39"
"ENSSHAT00000005918";"DUSP8";"DUSP8"
"ENSSHAT00000005919";"CD34";"CD34"
"ENSSHAT00000005920";NA;NA
"ENSSHAT00000005921";"EFCAB9";"EFCAB9"
"ENSSHAT00000005922";"FSCB";"FSCB"
"ENSSHAT00000005923";NA;NA
"ENSSHAT00000005924";"TBX10";"TBX10"
"ENSSHAT00000005925";"TBX10";"TBX10"
"ENSSHAT00000005926";NA;NA
"ENSSHAT00000005927";"GGNBP2";"GGNBP2"
"ENSSHAT00000005928";"GGNBP2";"GGNBP2"
"ENSSHAT00000005929";"HAP1";"HAP1"
"ENSSHAT00000005930";NA;NA
"ENSSHAT00000005931";"KRT40";"KRT40"
"ENSSHAT00000005932";"TREML2";"TREML2"
"ENSSHAT00000005933";"RNASE1";"RNASE1"
"ENSSHAT00000005934";"BLMH";"BLMH"
"ENSSHAT00000005935";"BLMH";"BLMH"
"ENSSHAT00000005936";"AP1M2";"AP1M2"
"ENSSHAT00000005937";"NEDD4";"NEDD4"
"ENSSHAT00000005938";"NEDD4";"NEDD4"
"ENSSHAT00000005939";"SPINK2";"SPINK2"
"ENSSHAT00000005940";NA;NA
"ENSSHAT00000005941";"SYT12";"SYT12"
"ENSSHAT00000005942";NA;NA
"ENSSHAT00000005943";"PTN";"PTN"
"ENSSHAT00000005944";"PTN";"PTN"
"ENSSHAT00000005945";"LRRC57";"LRRC57"
"ENSSHAT00000005946";"TASP1";"TASP1"
"ENSSHAT00000005947";"URB1";"URB1"
"ENSSHAT00000005948";"URB1";"URB1"
"ENSSHAT00000005949";"KLB";"KLB"
"ENSSHAT00000005950";"USP40";"USP40"
"ENSSHAT00000005951";"TMEM9";"TMEM9"
"ENSSHAT00000005952";NA;NA
"ENSSHAT00000005953";NA;NA
"ENSSHAT00000005954";NA;NA
"ENSSHAT00000005955";"ADGRG1";"ADGRG1"
"ENSSHAT00000005956";"ADGRG1";"ADGRG1"
"ENSSHAT00000005957";NA;NA
"ENSSHAT00000005958";NA;NA
"ENSSHAT00000005959";"FAM217B";"FAM217B"
"ENSSHAT00000005960";NA;NA
"ENSSHAT00000005961";"DAZAP2";"DAZAP2"
"ENSSHAT00000005962";"CDX4";"CDX4"
"ENSSHAT00000005963";"NAA40";"NAA40"
"ENSSHAT00000005964";NA;NA
"ENSSHAT00000005965";"SREK1IP1";"SREK1IP1"
"ENSSHAT00000005966";"S100B";"S100B"
"ENSSHAT00000005967";NA;NA
"ENSSHAT00000005968";"PPL";"PPL"
"ENSSHAT00000005969";"PPL";"PPL"
"ENSSHAT00000005970";"TMEM184C";"TMEM184C"
"ENSSHAT00000005971";"ZBTB7B";"ZBTB7B"
"ENSSHAT00000005972";"ANXA5";"ANXA5"
"ENSSHAT00000005973";NA;NA
"ENSSHAT00000005974";NA;NA
"ENSSHAT00000005975";NA;NA
"ENSSHAT00000005976";"CLCN1";"CLCN1"
"ENSSHAT00000005977";"KIAA1211";"KIAA1211"
"ENSSHAT00000005978";NA;NA
"ENSSHAT00000005979";"SLAIN1";"SLAIN1"
"ENSSHAT00000005980";"WDR3";"WDR3"
"ENSSHAT00000005981";NA;NA
"ENSSHAT00000005982";NA;NA
"ENSSHAT00000005983";"DNMT3B";"DNMT3B"
"ENSSHAT00000005984";NA;NA
"ENSSHAT00000005985";NA;NA
"ENSSHAT00000005986";NA;NA
"ENSSHAT00000005987";NA;NA
"ENSSHAT00000005988";NA;NA
"ENSSHAT00000005989";"TRIB3";"TRIB3"
"ENSSHAT00000005990";NA;NA
"ENSSHAT00000005991";"HCFC2";"HCFC2"
"ENSSHAT00000005992";"BAD";"BAD"
"ENSSHAT00000005993";"BAD";"BAD"
"ENSSHAT00000005994";NA;NA
"ENSSHAT00000005995";NA;NA
"ENSSHAT00000005996";"FGGY";"FGGY"
"ENSSHAT00000005997";"OPRM1";"OPRM1"
"ENSSHAT00000005998";"SERPINE1";"SERPINE1"
"ENSSHAT00000005999";"BSCL2";"BSCL2"
"ENSSHAT00000006000";"DGUOK";"DGUOK"
"ENSSHAT00000006001";"DUSP12";"DUSP12"
"ENSSHAT00000006002";"HMGCLL1";"HMGCLL1"
"ENSSHAT00000006003";"HMGCLL1";"HMGCLL1"
"ENSSHAT00000006004";"DYDC1";"DYDC1"
"ENSSHAT00000006005";"DYDC1";"DYDC1"
"ENSSHAT00000006006";"DYDC1";"DYDC1"
"ENSSHAT00000006007";"DYDC1";"DYDC1"
"ENSSHAT00000006008";"TMEM51";"TMEM51"
"ENSSHAT00000006009";"DYNLL2";"DYNLL2"
"ENSSHAT00000006010";"RABL6";"RABL6"
"ENSSHAT00000006011";"STYK1";"STYK1"
"ENSSHAT00000006012";NA;NA
"ENSSHAT00000006013";"TPST1";"TPST1"
"ENSSHAT00000006014";"TPST1";"TPST1"
"ENSSHAT00000006015";NA;NA
"ENSSHAT00000006016";NA;NA
"ENSSHAT00000006017";"FGF21";"FGF21"
"ENSSHAT00000006018";NA;NA
"ENSSHAT00000006019";"RPL13A";"RPL13A"
"ENSSHAT00000006020";"ECSIT";"ECSIT"
"ENSSHAT00000006021";"WNT8B";"WNT8B"
"ENSSHAT00000006022";"LMBRD2";"LMBRD2"
"ENSSHAT00000006023";"LMBRD2";"LMBRD2"
"ENSSHAT00000006024";"CHRNE";"CHRNE"
"ENSSHAT00000006025";NA;NA
"ENSSHAT00000006026";"PRRC2A";"PRRC2A"
"ENSSHAT00000006027";"PRRC2A";"PRRC2A"
"ENSSHAT00000006028";NA;NA
"ENSSHAT00000006029";NA;NA
"ENSSHAT00000006030";"M6PR";"M6PR"
"ENSSHAT00000006031";NA;NA
"ENSSHAT00000006032";NA;NA
"ENSSHAT00000006033";"EDIL3";"EDIL3"
"ENSSHAT00000006034";"NEU3";"NEU3"
"ENSSHAT00000006035";NA;NA
"ENSSHAT00000006036";"BPIFA2";"BPIFA2"
"ENSSHAT00000006037";"TRMT13";"TRMT13"
"ENSSHAT00000006038";"KRT32";"KRT32"
"ENSSHAT00000006039";"DLG5";"DLG5"
"ENSSHAT00000006040";"ACP1";"ACP1"
"ENSSHAT00000006041";NA;NA
"ENSSHAT00000006042";NA;NA
"ENSSHAT00000006043";NA;NA
"ENSSHAT00000006044";"DDHD1";"DDHD1"
"ENSSHAT00000006045";"DDHD1";"DDHD1"
"ENSSHAT00000006046";"ARHGAP31";"ARHGAP31"
"ENSSHAT00000006047";NA;NA
"ENSSHAT00000006048";"FBXO4";"FBXO4"
"ENSSHAT00000006049";"FBXO4";"FBXO4"
"ENSSHAT00000006050";"FBXO4";"FBXO4"
"ENSSHAT00000006051";NA;NA
"ENSSHAT00000006052";"YWHAQ";"YWHAQ"
"ENSSHAT00000006053";"HSD17B4";"HSD17B4"
"ENSSHAT00000006054";"SPINK5";"SPINK5"
"ENSSHAT00000006055";NA;NA
"ENSSHAT00000006056";"ZNF362";"ZNF362"
"ENSSHAT00000006057";"HTR1E";"HTR1E"
"ENSSHAT00000006058";"ZNF572";"ZNF572"
"ENSSHAT00000006059";NA;NA
"ENSSHAT00000006060";NA;NA
"ENSSHAT00000006061";NA;NA
"ENSSHAT00000006062";NA;NA
"ENSSHAT00000006063";"C7orf34";"C7orf34"
"ENSSHAT00000006064";"TSC1";"TSC1"
"ENSSHAT00000006065";"ADNP2";"ADNP2"
"ENSSHAT00000006066";"NWD2";"NWD2"
"ENSSHAT00000006067";"SLC22A12";"SLC22A12"
"ENSSHAT00000006068";"RXFP3";"RXFP3"
"ENSSHAT00000006069";"SLC7A6OS";"SLC7A6OS"
"ENSSHAT00000006070";"SLC7A6OS";"SLC7A6OS"
"ENSSHAT00000006071";"CSMD1";"CSMD1"
"ENSSHAT00000006072";"SPPL2B";"SPPL2B"
"ENSSHAT00000006073";"SPPL2B";"SPPL2B"
"ENSSHAT00000006074";"DHH";"DHH"
"ENSSHAT00000006075";NA;NA
"ENSSHAT00000006076";NA;NA
"ENSSHAT00000006077";NA;NA
"ENSSHAT00000006078";NA;NA
"ENSSHAT00000006079";"GDAP1";"GDAP1"
"ENSSHAT00000006080";"NUDT13";"NUDT13"
"ENSSHAT00000006081";"NUDT13";"NUDT13"
"ENSSHAT00000006082";"SYAP1";"SYAP1"
"ENSSHAT00000006083";"CHODL";"CHODL"
"ENSSHAT00000006084";"UBAP2";"UBAP2"
"ENSSHAT00000006085";"UBAP2";"UBAP2"
"ENSSHAT00000006086";"FUT1";"FUT1"
"ENSSHAT00000006087";NA;NA
"ENSSHAT00000006088";"MED4";"MED4"
"ENSSHAT00000006089";NA;NA
"ENSSHAT00000006090";"HMGCL";"HMGCL"
"ENSSHAT00000006091";"TMPRSS11E";"TMPRSS11E"
"ENSSHAT00000006092";"CD300LG";"CD300LG"
"ENSSHAT00000006093";"CD300LG";"CD300LG"
"ENSSHAT00000006094";NA;NA
"ENSSHAT00000006095";NA;NA
"ENSSHAT00000006096";"SMYD5";"SMYD5"
"ENSSHAT00000006097";NA;NA
"ENSSHAT00000006098";NA;NA
"ENSSHAT00000006099";"PROSER2";"PROSER2"
"ENSSHAT00000006100";"PLK1";"PLK1"
"ENSSHAT00000006101";"ADCY1";"ADCY1"
"ENSSHAT00000006102";"ADCY1";"ADCY1"
"ENSSHAT00000006103";"ADCY1";"ADCY1"
"ENSSHAT00000006104";"NPY1R";"NPY1R"
"ENSSHAT00000006105";NA;NA
"ENSSHAT00000006106";NA;NA
"ENSSHAT00000006107";"MTCP1";"MTCP1"
"ENSSHAT00000006108";"AP2B1";"AP2B1"
"ENSSHAT00000006109";"FBXL6";"FBXL6"
"ENSSHAT00000006110";NA;NA
"ENSSHAT00000006111";NA;NA
"ENSSHAT00000006112";"FLT3LG";"FLT3LG"
"ENSSHAT00000006113";"VAMP7";"VAMP7"
"ENSSHAT00000006114";"CCDC79";"CCDC79"
"ENSSHAT00000006115";"CCDC79";"CCDC79"
"ENSSHAT00000006116";"CCDC79";"CCDC79"
"ENSSHAT00000006117";"STARD4";"STARD4"
"ENSSHAT00000006118";NA;NA
"ENSSHAT00000006119";"ALKBH5";"ALKBH5"
"ENSSHAT00000006120";"GOLGA1";"GOLGA1"
"ENSSHAT00000006121";"GOLGA1";"GOLGA1"
"ENSSHAT00000006122";"PPP1R12A";"PPP1R12A"
"ENSSHAT00000006123";NA;NA
"ENSSHAT00000006124";NA;NA
"ENSSHAT00000006125";"CHRNA4";"CHRNA4"
"ENSSHAT00000006126";"CHRNA4";"CHRNA4"
"ENSSHAT00000006127";"PROP1";"PROP1"
"ENSSHAT00000006128";"CYCS";"CYCS"
"ENSSHAT00000006129";NA;NA
"ENSSHAT00000006130";"PPP1R37";"PPP1R37"
"ENSSHAT00000006131";"PPP1R37";"PPP1R37"
"ENSSHAT00000006132";NA;NA
"ENSSHAT00000006133";NA;NA
"ENSSHAT00000006134";NA;NA
"ENSSHAT00000006135";"AXL";"AXL"
"ENSSHAT00000006136";"PHC1";"PHC1"
"ENSSHAT00000006137";"PCDH19";"PCDH19"
"ENSSHAT00000006138";"CRACR2A";"CRACR2A"
"ENSSHAT00000006139";"RREB1";"RREB1"
"ENSSHAT00000006140";"RREB1";"RREB1"
"ENSSHAT00000006141";"ARSA";"ARSA"
"ENSSHAT00000006142";"PPP1R3D";"PPP1R3D"
"ENSSHAT00000006143";"ACSS3";"ACSS3"
"ENSSHAT00000006144";"DMBX1";"DMBX1"
"ENSSHAT00000006145";"SDC1";"SDC1"
"ENSSHAT00000006146";"OR13J1";"OR13J1"
"ENSSHAT00000006147";NA;NA
"ENSSHAT00000006148";"PRPH";"PRPH"
"ENSSHAT00000006149";"WIPF1";"WIPF1"
"ENSSHAT00000006150";"C20orf194";"C20orf194"
"ENSSHAT00000006151";NA;NA
"ENSSHAT00000006152";NA;NA
"ENSSHAT00000006153";NA;NA
"ENSSHAT00000006154";NA;NA
"ENSSHAT00000006155";NA;NA
"ENSSHAT00000006156";"ZNF511";"ZNF511"
"ENSSHAT00000006157";NA;NA
"ENSSHAT00000006158";"CDKN2D";"CDKN2D"
"ENSSHAT00000006159";"EIF3K";"EIF3K"
"ENSSHAT00000006160";"EIF3K";"EIF3K"
"ENSSHAT00000006161";"GTF2B";"GTF2B"
"ENSSHAT00000006162";"FAM134B";"FAM134B"
"ENSSHAT00000006163";"POLDIP3";"POLDIP3"
"ENSSHAT00000006164";NA;NA
"ENSSHAT00000006165";"CASC1";"CASC1"
"ENSSHAT00000006166";"CASC1";"CASC1"
"ENSSHAT00000006167";"DCST2";"DCST2"
"ENSSHAT00000006168";"C15orf39";"C15orf39"
"ENSSHAT00000006169";"MGAT1";"MGAT1"
"ENSSHAT00000006170";"CCDC109B";"CCDC109B"
"ENSSHAT00000006171";"SLC13A5";"SLC13A5"
"ENSSHAT00000006172";"SLC13A5";"SLC13A5"
"ENSSHAT00000006173";"WIPF3";"WIPF3"
"ENSSHAT00000006174";"IZUMO1";"IZUMO1"
"ENSSHAT00000006175";"TMEM126B";"TMEM126B"
"ENSSHAT00000006176";"GLYATL2";"GLYATL2"
"ENSSHAT00000006177";NA;NA
"ENSSHAT00000006178";"NUDT8";"NUDT8"
"ENSSHAT00000006179";"HAPLN1";"HAPLN1"
"ENSSHAT00000006180";NA;NA
"ENSSHAT00000006181";"PDLIM4";"PDLIM4"
"ENSSHAT00000006182";"TAX1BP3";"TAX1BP3"
"ENSSHAT00000006183";"DDX21";"DDX21"
"ENSSHAT00000006184";"SPATA2L";"SPATA2L"
"ENSSHAT00000006185";NA;NA
"ENSSHAT00000006186";NA;NA
"ENSSHAT00000006187";NA;NA
"ENSSHAT00000006188";NA;NA
"ENSSHAT00000006189";"TRIM60";"TRIM60"
"ENSSHAT00000006190";"SPATA20";"SPATA20"
"ENSSHAT00000006191";"SMAGP";"SMAGP"
"ENSSHAT00000006192";NA;NA
"ENSSHAT00000006193";NA;NA
"ENSSHAT00000006194";"LMBR1L";"LMBR1L"
"ENSSHAT00000006195";"RETSAT";"RETSAT"
"ENSSHAT00000006196";"FAM129A";"FAM129A"
"ENSSHAT00000006197";NA;NA
"ENSSHAT00000006198";NA;NA
"ENSSHAT00000006199";NA;NA
"ENSSHAT00000006200";"TRIM24";"TRIM24"
"ENSSHAT00000006201";NA;NA
"ENSSHAT00000006202";NA;NA
"ENSSHAT00000006203";"CXCL14";"CXCL14"
"ENSSHAT00000006204";"CXCL14";"CXCL14"
"ENSSHAT00000006205";"PLA2G2E";"PLA2G2E"
"ENSSHAT00000006206";"ZEB1";"ZEB1"
"ENSSHAT00000006207";"VOPP1";"VOPP1"
"ENSSHAT00000006208";"PSMD2";"PSMD2"
"ENSSHAT00000006209";NA;NA
"ENSSHAT00000006210";NA;NA
"ENSSHAT00000006211";NA;NA
"ENSSHAT00000006212";"KLK13";"KLK13"
"ENSSHAT00000006213";"ALDH16A1";"ALDH16A1"
"ENSSHAT00000006214";"RAPGEF3";"RAPGEF3"
"ENSSHAT00000006215";NA;NA
"ENSSHAT00000006216";"TMEM190";"TMEM190"
"ENSSHAT00000006217";NA;NA
"ENSSHAT00000006218";"RGS9BP";"RGS9BP"
"ENSSHAT00000006219";"NEK4";"NEK4"
"ENSSHAT00000006220";"NEK4";"NEK4"
"ENSSHAT00000006221";"ATP1B1";"ATP1B1"
"ENSSHAT00000006222";"ATP1B1";"ATP1B1"
"ENSSHAT00000006223";"FUBP1";"FUBP1"
"ENSSHAT00000006224";"FUBP1";"FUBP1"
"ENSSHAT00000006225";"NLGN2";"NLGN2"
"ENSSHAT00000006226";NA;NA
"ENSSHAT00000006227";"RBCK1";"RBCK1"
"ENSSHAT00000006228";NA;NA
"ENSSHAT00000006229";NA;NA
"ENSSHAT00000006230";"GLDC";"GLDC"
"ENSSHAT00000006231";"MXD1";"MXD1"
"ENSSHAT00000006232";"CTNS";"CTNS"
"ENSSHAT00000006233";"TAOK1";"TAOK1"
"ENSSHAT00000006234";"VWA3B";"VWA3B"
"ENSSHAT00000006235";"KRI1";"KRI1"
"ENSSHAT00000006236";"CALML3";"CALML3"
"ENSSHAT00000006237";"PDZD11";"PDZD11"
"ENSSHAT00000006238";NA;NA
"ENSSHAT00000006239";"TBCD";"TBCD"
"ENSSHAT00000006240";"RASIP1";"RASIP1"
"ENSSHAT00000006241";"CCT2";"CCT2"
"ENSSHAT00000006242";"DOCK9";"DOCK9"
"ENSSHAT00000006243";NA;NA
"ENSSHAT00000006244";"NMBR";"NMBR"
"ENSSHAT00000006245";NA;NA
"ENSSHAT00000006246";"SPCS2";"SPCS2"
"ENSSHAT00000006247";NA;NA
"ENSSHAT00000006248";"NVL";"NVL"
"ENSSHAT00000006249";"BRCC3";"BRCC3"
"ENSSHAT00000006250";NA;NA
"ENSSHAT00000006251";"GPR137";"GPR137"
"ENSSHAT00000006252";"MAPKAP1";"MAPKAP1"
"ENSSHAT00000006253";"KIAA1919";"KIAA1919"
"ENSSHAT00000006254";"EXOSC4";"EXOSC4"
"ENSSHAT00000006255";NA;NA
"ENSSHAT00000006256";NA;NA
"ENSSHAT00000006257";NA;NA
"ENSSHAT00000006258";"PIP5K1B";"PIP5K1B"
"ENSSHAT00000006259";NA;NA
"ENSSHAT00000006260";"DUS1L";"DUS1L"
"ENSSHAT00000006261";"CDCP1";"CDCP1"
"ENSSHAT00000006262";"CDCP1";"CDCP1"
"ENSSHAT00000006263";"MYO1A";"MYO1A"
"ENSSHAT00000006264";"OR4C3";"OR4C3"
"ENSSHAT00000006265";NA;NA
"ENSSHAT00000006266";NA;NA
"ENSSHAT00000006267";NA;NA
"ENSSHAT00000006268";"TRIM14";"TRIM14"
"ENSSHAT00000006269";"COL1A2";"COL1A2"
