"Chromosome.Name" "Gene.Start" "Gene.End" "Transcript.Start" "Transcription.Start.Site" "Transcript.End" "Ensembl.Gene.ID" "HGNC.IDs" "Ensembl.Protein.Family.IDs"
"Chr5_supercontig_000000080" 75804037 75820806 75804037 75804037 75820806 "ENSSHAG00000006965" "HGNC:1184 " "ENSFM00250000004759"
"Chr5_supercontig_000000080" 75993762 76012781 75993762 75993762 76012781 "ENSSHAG00000008773" "HGNC:3680 " "ENSFM00400000131981"
"Chr5_supercontig_000000080" 76006189 76047483 76006189 76047483 76047483 "ENSSHAG00000008874" "HGNC:1185 " "ENSFM00250000007002"
"Chr5_supercontig_000000080" 76076593 76082374 76076593 76076593 76082374 "ENSSHAG00000009448" "          " "ENSFM00250000001580"
"Chr5_supercontig_000000080" 76103750 76119217 76103750 76119217 76119217 "ENSSHAG00000009665" "          " "ENSFM00250000001580"
"Chr5_supercontig_000000080" 76623720 76654812 76623720 76623720 76654812 "ENSSHAG00000012738" "HGNC:1186 " "ENSFM00500000272096"
"Chr5_supercontig_000000081" 76815057 76865549 76815057 76815057 76865549 "ENSSHAG00000005294" "HGNC:28657" "ENSFM00520000517863"
"Chr5_supercontig_000000081" 76927164 76950516 76927164 76927164 76950516 "ENSSHAG00000006833" "HGNC:21068" "ENSFM00520000517863"
"Chr5_supercontig_000000081" 77013254 77142948 77013254 77142948 77142948 "ENSSHAG00000007738" "HGNC:5188 " "ENSFM00730001521302"
"Chr5_supercontig_000000081" 77363178 77477866 77363178 77363178 77477866 "ENSSHAG00000010506" "HGNC:30795" "ENSFM00500000270578"
"Chr5_supercontig_000000081" 77363178 77477866 77465781 77465781 77469167 "ENSSHAG00000010506" "HGNC:30795" "ENSFM00500000270578"
"Chr5_supercontig_000000081" 77500579 77728005 77500579 77728005 77728005 "ENSSHAG00000011343" "HGNC:21640" "ENSFM00500000270370"
"Chr5_supercontig_000000081" 77500579 77728005 77500579 77506981 77506981 "ENSSHAG00000011343" "HGNC:21640" "ENSFM00500000270370"
"Chr5_supercontig_000000081" 77764698 77842423 77764698 77842423 77842423 "ENSSHAG00000012780" "HGNC:11717" "ENSFM00250000000767"
"Chr5_supercontig_000000081" 77934198 77938210 77934198 77938210 77938210 "ENSSHAG00000013589" "HGNC:28206" "ENSFM00250000009576"
"Chr5_supercontig_000000081" 77939856 77957987 77939856 77939856 77957987 "ENSSHAG00000013615" "HGNC:3818 " "ENSFM00250000006129"
"Chr5_supercontig_000000081" 77959540 77964433 77959540 77959540 77961103 "ENSSHAG00000013688" "          " "ENSFM00250000010747"
"Chr5_supercontig_000000081" 77959540 77964433 77960582 77960582 77964433 "ENSSHAG00000013688" "          " "ENSFM00250000010747"
"Chr5_supercontig_000000081" 77993518 78005611 77993518 77993518 78005611 "ENSSHAG00000013835" "HGNC:23078" "ENSFM00500000274257"
"Chr5_supercontig_000000081" 78009211 78024134 78009211 78024134 78024134 "ENSSHAG00000013903" "HGNC:30879" "ENSFM00250000006508"
"Chr5_supercontig_000000081" 78030177 78034816 78030177 78034816 78034816 "ENSSHAG00000013978" "HGNC:3720 " "ENSFM00500000270053"
"Chr5_supercontig_000000081" 78094813 78178377 78094813 78094813 78178377 "ENSSHAG00000014256" "          " "ENSFM00690001357016"
"Chr5_supercontig_000000081" 78094813 78178377 78145959 78145959 78169264 "ENSSHAG00000014256" "          " "ENSFM00690001357016"
"Chr5_supercontig_000000081" 78186948 78211952 78186948 78186948 78211952 "ENSSHAG00000014574" "HGNC:2736 " "ENSFM00460000244952"
"Chr5_supercontig_000000081" 78213236 78229375 78213236 78229375 78229375 "ENSSHAG00000014668" "          " "ENSFM00250000002535"
"Chr5_supercontig_000000081" 78372887 78421312 78372887 78372887 78421312 "ENSSHAG00000015168" "HGNC:29193" "ENSFM00250000001463"
"Chr5_supercontig_000000081" 78450590 78493931 78450590 78493931 78493931 "ENSSHAG00000015414" "HGNC:11045" "ENSFM00730001521104"
"Chr5_supercontig_000000081" 78507315 78516575 78507315 78516575 78516575 "ENSSHAG00000015568" "          " "ENSFM00730001521104"
"Chr5_supercontig_000000081" 78558984 78644533 78558984 78644533 78644533 "ENSSHAG00000015727" "          " "ENSFM00250000000658"
"Chr5_supercontig_000000081" 78558984 78644533 78558984 78642026 78642026 "ENSSHAG00000015727" "          " "ENSFM00250000000658"
"Chr5_supercontig_000000081" 78659781 78688351 78659781 78659781 78688351 "ENSSHAG00000016022" "HGNC:28203" "ENSFM00250000007251"
"Chr5_supercontig_000000081" 78850676 78888021 78850676 78850676 78888021 "ENSSHAG00000016471" "HGNC:24137" "ENSFM00250000002796"
"Chr5_supercontig_000000081" 78892404 78904108 78892404 78904108 78904108 "ENSSHAG00000016565" "HGNC:7825 " "ENSFM00500000280676"
"Chr5_supercontig_000000081" 78931113 78931238 78931113 78931113 78931238 "ENSSHAG00000016641" "          " "ENSFM00640001119682"
"Chr5_supercontig_000000082" 79022757 79117060 79022757 79022757 79117060 "ENSSHAG00000002282" "HGNC:14540" "ENSFM00250000000621"
"Chr5_supercontig_000000082" 79121520 79139044 79121520 79139044 79139044 "ENSSHAG00000004872" "HGNC:9824 " "ENSFM00500000271233"
"Chr5_supercontig_000000082" 79151835 79154133 79151835 79151835 79154133 "ENSSHAG00000005408" "          " "ENSFM00640001119683"
"Chr5_supercontig_000000082" 79182600 79497082 79182600 79182600 79497082 "ENSSHAG00000005878" "HGNC:17072" "ENSFM00250000000753"
"Chr5_supercontig_000000082" 79625655 79709905 79625655 79625655 79709905 "ENSSHAG00000010056" "HGNC:16265" "ENSFM00740001589193"
"Chr5_supercontig_000000082" 79645016 79657029 79645016 79657029 79657029 "ENSSHAG00000010206" "HGNC:28624" "ENSFM00500000272147"
"Chr5_supercontig_000000082" 79779833 79839592 79779833 79779833 79839592 "ENSSHAG00000011016" "HGNC:24041" "ENSFM00730001521852"
"Chr5_supercontig_000000082" 79849640 80013566 79849640 80013566 80013566 "ENSSHAG00000011467" "HGNC:20202" "ENSFM00730001521792"
"Chr5_supercontig_000000082" 79924472 79935849 79924472 79924472 79935849 "ENSSHAG00000011929" "HGNC:32443" "ENSFM00670001235765"
"Chr5_supercontig_000000082" 80053296 80119790 80053296 80119790 80119790 "ENSSHAG00000012569" "HGNC:24451" "ENSFM00480000262815"
"Chr5_supercontig_000000082" 80709347 81047187 80709347 80709347 81047187 "ENSSHAG00000015182" "HGNC:1390 " "ENSFM00500000269632"
"Chr5_supercontig_000000082" 81081874 81082581 81081874 81082581 81082581 "ENSSHAG00000016242" "          " "ENSFM00600000944850"
"Chr5_supercontig_000000083" 81103942 81113833 81103942 81103942 81113833 "ENSSHAG00000000535" "          " "ENSFM00250000009031"
"Chr5_supercontig_000000083" 81152985 81171606 81152985 81171606 81171606 "ENSSHAG00000003074" "HGNC:1843 " "ENSFM00500000270641"
"Chr5_supercontig_000000083" 81183111 81220110 81183111 81220110 81220110 "ENSSHAG00000003928" "HGNC:1839 " "ENSFM00250000002319"
"Chr5_supercontig_000000083" 81462542 81472116 81462542 81462542 81472116 "ENSSHAG00000007850" "HGNC:1840 " "ENSFM00250000004762"
"Chr5_supercontig_000000083" 81499476 81505738 81499476 81499476 81505738 "ENSSHAG00000008232" "HGNC:10988" "ENSFM00500000270170"
"Chr5_supercontig_000000083" 81507309 81534972 81507309 81534972 81534972 "ENSSHAG00000008300" "HGNC:857  " "ENSFM00250000002828"
"Chr5_supercontig_000000083" 81574379 81624348 81574379 81574379 81624348 "ENSSHAG00000008844" "HGNC:17164" "ENSFM00250000005222"
"Chr5_supercontig_000000083" 81632895 81678823 81632895 81678823 81678823 "ENSSHAG00000009324" "HGNC:1050 " "ENSFM00500000273064"
"Chr5_supercontig_000000083" 81632895 81678823 81632895 81648363 81648363 "ENSSHAG00000009324" "HGNC:1050 " "ENSFM00500000273064"
"Chr5_supercontig_000000083" 81715987 81885025 81715987 81885025 81885025 "ENSSHAG00000009947" "HGNC:24694" "ENSFM00250000000908"
"Chr5_supercontig_000000083" 81715987 81885025 81715987 81777989 81777989 "ENSSHAG00000009947" "HGNC:24694" "ENSFM00250000000908"
"Chr5_supercontig_000000083" 81715987 81885025 81810422 81885025 81885025 "ENSSHAG00000009947" "HGNC:24694" "ENSFM00250000000908"
"Chr5_supercontig_000000083" 82078916 82107936 82078916 82078916 82107936 "ENSSHAG00000012146" "HGNC:12410" "ENSFM00250000000217"
"Chr5_supercontig_000000084" 82171271 82189374 82171271 82171271 82189374 "ENSSHAG00000003150" "HGNC:14592" "ENSFM00250000001805"
"Chr5_supercontig_000000084" 82272758 82273210 82272758 82272758 82273210 "ENSSHAG00000005379" "HGNC:1452 " "ENSFM00750001632311"
"Chr5_supercontig_000000084" 82436270 82436665 82436270 82436665 82436665 "ENSSHAG00000007457" "HGNC:28100" "ENSFM00500000273449"
"Chr5_supercontig_000000084" 82443163 82471787 82443163 82471787 82471787 "ENSSHAG00000007534" "HGNC:19765" "ENSFM00780001898561"
"Chr5_supercontig_000000084" 82560243 82613631 82560243 82560243 82612813 "ENSSHAG00000008612" "HGNC:23484" "ENSFM00250000006181"
"Chr5_supercontig_000000084" 82560243 82613631 82560261 82560261 82613631 "ENSSHAG00000008612" "HGNC:23484" "ENSFM00250000006181"
"Chr5_supercontig_000000084" 82616852 82645651 82616852 82645651 82645651 "ENSSHAG00000009063" "HGNC:4227 " "ENSFM00800002003449"
"Chr5_supercontig_000000084" 82616852 82645651 82616852 82645198 82645198 "ENSSHAG00000009063" "HGNC:4227 " "ENSFM00800002003449"
"Chr5_supercontig_000000084" 82674692 82705192 82674692 82705192 82705192 "ENSSHAG00000009547" "HGNC:23471" "ENSFM00400000131942"
"Chr5_supercontig_000000084" 82707026 82798795 82707026 82707026 82798795 "ENSSHAG00000009789" "HGNC:13620" "ENSFM00250000006982"
"Chr5_supercontig_000000084" 82836501 82838963 82836501 82838963 82838963 "ENSSHAG00000010627" "HGNC:5978 " "ENSFM00640001114186"
"Chr5_supercontig_000000084" 82879363 82893278 82879363 82893278 82893278 "ENSSHAG00000010875" "HGNC:6008 " "ENSFM00640001108557"
"Chr5_supercontig_000000085" 82960401 82994565 82960401 82960401 82994565 "ENSSHAG00000003400" "HGNC:14679" "ENSFM00250000000644"
"Chr5_supercontig_000000085" 83242130 83251589 83242130 83242130 83251589 "ENSSHAG00000007691" "HGNC:13448" "ENSFM00250000000644"
"Chr5_supercontig_000000085" 83342003 83416785 83342003 83342003 83416785 "ENSSHAG00000008623" "HGNC:13447" "ENSFM00250000000644"
"Chr5_supercontig_000000085" 83514059 83554507 83514059 83514059 83554507 "ENSSHAG00000009963" "HGNC:10784" "ENSFM00250000006716"
"Chr5_supercontig_000000085" 83576507 83616218 83576507 83616218 83616218 "ENSSHAG00000010388" "          " "ENSFM00740001589415"
"Chr5_supercontig_000000085" 83633315 83676379 83633315 83676379 83676379 "ENSSHAG00000010716" "          " "ENSFM00740001589415"
"Chr5_supercontig_000000085" 83974299 84019407 83974299 83974299 84019407 "ENSSHAG00000012659" "HGNC:33186" "ENSFM00400000132037"
"Chr5_supercontig_000000085" 84059662 84148117 84059662 84059662 84148117 "ENSSHAG00000013085" "HGNC:7751 " "ENSFM00250000001932"
"Chr5_supercontig_000000085" 84190026 84337492 84190026 84337492 84337492 "ENSSHAG00000013679" "HGNC:25308" "ENSFM00250000008562"
"Chr5_supercontig_000000085" 84348835 84375532 84348835 84348835 84375532 "ENSSHAG00000014323" "HGNC:9620 " "ENSFM00500000270278"
"Chr5_supercontig_000000085" 84389368 84430603 84389368 84430603 84430603 "ENSSHAG00000014468" "HGNC:17967" "ENSFM00250000004263"
"Chr5_supercontig_000000085" 84466128 84488679 84466128 84466128 84488679 "ENSSHAG00000014754" "HGNC:66   " "ENSFM00800002003396"
"Chr5_supercontig_000000085" 84639149 84744550 84639149 84639149 84744550 "ENSSHAG00000015274" "HGNC:19349" "ENSFM00730001521483"
"Chr5_supercontig_000000085" 84639149 84744550 84639762 84639762 84744550 "ENSSHAG00000015274" "HGNC:19349" "ENSFM00730001521483"
"Chr5_supercontig_000000085" 84758275 84795026 84758275 84795026 84795026 "ENSSHAG00000015623" "HGNC:19266" "ENSFM00720001492041"
"Chr5_supercontig_000000085" 84758275 84795026 84769970 84795026 84795026 "ENSSHAG00000015623" "HGNC:19266" "ENSFM00720001492041"
"Chr5_supercontig_000000085" 84964946 85073526 84964946 85073526 85073526 "ENSSHAG00000016203" "HGNC:15956" "ENSFM00500000270995"
"Chr5_supercontig_000000085" 85117396 85300099 85117396 85117396 85300099 "ENSSHAG00000016549" "HGNC:18618" "ENSFM00270000056506"
"Chr5_supercontig_000000085" 85344990 85379418 85344990 85344990 85379418 "ENSSHAG00000016997" "          " "ENSFM00740001589089"
"Chr5_supercontig_000000086" 85504615 85549446 85504615 85504615 85549446 "ENSSHAG00000004469" "HGNC:6690 " "ENSFM00250000007317"
"Chr5_supercontig_000000086" 85549950 85607948 85549950 85607948 85607948 "ENSSHAG00000005318" "HGNC:29599" "ENSFM00250000007248"
"Chr5_supercontig_000000086" 85641005 85641354 85641005 85641005 85641354 "ENSSHAG00000006592" "HGNC:27052" "ENSFM00670001266523"
"Chr5_supercontig_000000086" 85644786 85681487 85644786 85681487 85681487 "ENSSHAG00000006631" "HGNC:6407 " "ENSFM00730001521569"
"Chr5_supercontig_000000086" 85913184 85937392 85913184 85937392 85937392 "ENSSHAG00000009195" "HGNC:26683" "ENSFM00250000009147"
"Chr5_supercontig_000000086" 86417721 86499224 86417721 86417721 86499224 "ENSSHAG00000012373" "HGNC:13232" "ENSFM00500000271514"
"Chr5_supercontig_000000086" 86695172 86704800 86695172 86695172 86704800 "ENSSHAG00000013700" "HGNC:11322" "ENSFM00250000006991"
"Chr5_supercontig_000000087" 86774021 87248719 86774021 87248719 87248719 "ENSSHAG00000002089" "HGNC:6181 " "ENSFM00250000000547"
"Chr5_supercontig_000000087" 87020275 87051063 87020275 87020275 87051063 "ENSSHAG00000006912" "HGNC:11111" "ENSFM00790001962984"
"Chr5_supercontig_000000087" 87304367 87332547 87304367 87332547 87332547 "ENSSHAG00000009510" "HGNC:20174" "ENSFM00250000002961"
"Chr5_supercontig_000000087" 87345443 87365272 87345443 87345443 87365272 "ENSSHAG00000009822" "HGNC:23098" "ENSFM00800002003783"
"Chr5_supercontig_000000087" 87376018 87395174 87376018 87395174 87395174 "ENSSHAG00000010020" "HGNC:23049" "ENSFM00250000006633"
"Chr5_supercontig_000000087" 87423885 87430930 87423885 87423885 87430930 "ENSSHAG00000010360" "HGNC:11473" "ENSFM00500000273638"
"Chr5_supercontig_000000087" 87655305 87694560 87655305 87655305 87694560 "ENSSHAG00000011764" "HGNC:17848" "ENSFM00760001714741"
"Chr5_supercontig_000000087" 87790117 87820614 87790117 87790117 87820614 "ENSSHAG00000012480" "HGNC:16944" "ENSFM00250000004653"
"Chr5_supercontig_000000087" 87933516 87956560 87933516 87933516 87956560 "ENSSHAG00000013183" "          " "ENSFM00250000000790"
"Chr5_supercontig_000000087" 87933516 87956560 87933516 87933516 87952468 "ENSSHAG00000013183" "          " "ENSFM00250000000790"
"Chr5_supercontig_000000087" 88159413 88284929 88159413 88284929 88284929 "ENSSHAG00000014158" "HGNC:9410 " "ENSFM00750001632332"
"Chr5_supercontig_000000087" 88159413 88284929 88159413 88254936 88254936 "ENSSHAG00000014158" "HGNC:9410 " "ENSFM00750001632332"
"Chr5_supercontig_000000087" 89150803 89395824 89150803 89395824 89395824 "ENSSHAG00000016894" "HGNC:20256" "ENSFM00260000050568"
"Chr5_supercontig_000000087" 89756959 89835604 89756959 89835604 89835604 "ENSSHAG00000017819" "HGNC:21449" "ENSFM00250000000536"
"Chr5_supercontig_000000087" 89756959 89835604 89756959 89826596 89826596 "ENSSHAG00000017819" "HGNC:21449" "ENSFM00250000000536"
"Chr5_supercontig_000000087" 89887383 89930718 89887383 89887383 89930718 "ENSSHAG00000017960" "HGNC:6167 " "ENSFM00250000000536"
"Chr5_supercontig_000000087" 89942290 89991317 89942290 89991317 89991317 "ENSSHAG00000018030" "          " "ENSFM00800002003628"
"Chr5_supercontig_000000087" 89991642 90013179 89991642 89991642 90013179 "ENSSHAG00000018089" "HGNC:833  " "ENSFM00750001632374"
"Chr5_supercontig_000000087" 90190061 90213742 90190061 90190061 90213742 "ENSSHAG00000018292" "HGNC:17303" "ENSFM00250000005959"
"Chr5_supercontig_000000087" 90253660 90279036 90253660 90253660 90279036 "ENSSHAG00000018350" "HGNC:4172 " "ENSFM00730001521743"
"Chr5_supercontig_000000088" 90492222 90493745 90492222 90493745 90493745 "ENSSHAG00000004546" "          " "ENSFM00500000269827"
"Chr5_supercontig_000000088" 90548580 90548843 90548580 90548843 90548843 "ENSSHAG00000005549" "HGNC:2690 " "ENSFM00640001111775"
"Chr5_supercontig_000000091" 93108384 93467135 93108384 93108384 93467135 "ENSSHAG00000013228" "          " "                   "
"Chr5_supercontig_000000091" 93628044 93797761 93628044 93797761 93797761 "ENSSHAG00000015177" "HGNC:16858" "ENSFM00500000270385"
"Chr5_supercontig_000000091" 93628044 93797761 93628791 93797761 93797761 "ENSSHAG00000015177" "HGNC:16858" "ENSFM00500000270385"
"Chr5_supercontig_000000092" 94102849 94144285 94102849 94102849 94144285 "ENSSHAG00000002567" "HGNC:23489" "ENSFM00250000004617"
"Chr5_supercontig_000000092" 94102849 94144285 94108972 94108972 94144285 "ENSSHAG00000002567" "HGNC:23489" "ENSFM00250000004617"
"Chr5_supercontig_000000092" 94215086 94276342 94215086 94215086 94276342 "ENSSHAG00000005263" "HGNC:23728" "ENSFM00250000008299"
"Chr5_supercontig_000000092" 94369916 94418540 94369916 94418540 94418540 "ENSSHAG00000007293" "          " "                   "
"Chr5_supercontig_000000092" 94451775 94479535 94451775 94479535 94479535 "ENSSHAG00000008096" "HGNC:17854" "ENSFM00250000002346"
"Chr5_supercontig_000000092" 94500745 94546464 94500745 94500745 94546464 "ENSSHAG00000008531" "HGNC:23537" "ENSFM00800002003741"
"Chr5_supercontig_000000092" 94580586 94610046 94580586 94580586 94610046 "ENSSHAG00000009180" "HGNC:17702" "ENSFM00250000001640"
"Chr5_supercontig_000000092" 94628245 94660494 94628245 94660494 94660494 "ENSSHAG00000009577" "HGNC:8052 " "ENSFM00500000270979"
"Chr5_supercontig_000000092" 94659386 94745929 94659386 94659386 94745929 "ENSSHAG00000009806" "HGNC:16827" "ENSFM00500000271025"
"Chr5_supercontig_000000092" 94838894 94839480 94838894 94839480 94839480 "ENSSHAG00000010937" "          " "                   "
"Chr5_supercontig_000000092" 95251095 95327495 95251095 95251095 95327495 "ENSSHAG00000013190" "HGNC:19341" "ENSFM00400000131731"
"Chr5_supercontig_000000092" 95408676 95522274 95408676 95522274 95522274 "ENSSHAG00000013891" "HGNC:23813" "ENSFM00250000007599"
"Chr5_supercontig_000000092" 95620305 95636272 95620305 95620305 95636272 "ENSSHAG00000014689" "HGNC:17142" "ENSFM00250000003736"
"Chr5_supercontig_000000092" 95656211 95699398 95656211 95656211 95699398 "ENSSHAG00000014811" "HGNC:18043" "ENSFM00250000003192"
"Chr5_supercontig_000000092" 95707246 95722134 95707246 95722134 95722134 "ENSSHAG00000014962" "HGNC:25205" "ENSFM00500000275179"
"Chr5_supercontig_000000092" 95752686 95769525 95752686 95769525 95769525 "ENSSHAG00000015098" "HGNC:8940 " "ENSFM00250000007215"
"Chr5_supercontig_000000092" 95814009 95850015 95814009 95850009 95850009 "ENSSHAG00000015286" "HGNC:19685" "ENSFM00250000001922"
"Chr5_supercontig_000000092" 95814009 95850015 95814045 95850015 95850015 "ENSSHAG00000015286" "HGNC:19685" "ENSFM00250000001922"
"Chr5_supercontig_000000092" 96082583 96162873 96082583 96162873 96162873 "ENSSHAG00000016065" "HGNC:23514" "ENSFM00250000005880"
"Chr5_supercontig_000000092" 96249550 96309405 96249550 96249550 96309405 "ENSSHAG00000016463" "          " "ENSFM00500000271075"
"Chr5_supercontig_000000092" 96249550 96309405 96264621 96264621 96309405 "ENSSHAG00000016463" "          " "ENSFM00500000271075"
"Chr5_supercontig_000000092" 96331688 96703606 96331688 96390482 96390482 "ENSSHAG00000016639" "HGNC:25491" "ENSFM00250000001583"
"Chr5_supercontig_000000092" 96331688 96703606 96336814 96395929 96395929 "ENSSHAG00000016639" "HGNC:25491" "ENSFM00250000001583"
"Chr5_supercontig_000000092" 96331688 96703606 96344018 96703606 96703606 "ENSSHAG00000016639" "HGNC:25491" "ENSFM00250000001583"
"Chr5_supercontig_000000092" 96331688 96703606 96423901 96703606 96703606 "ENSSHAG00000016639" "HGNC:25491" "ENSFM00250000001583"
"Chr5_supercontig_000000092" 97275809 97285693 97275809 97285693 97285693 "ENSSHAG00000018046" "HGNC:23726" "ENSFM00600000921571"
"Chr5_supercontig_000000092" 97575439 97575816 97575439 97575816 97575816 "ENSSHAG00000018356" "          " "ENSFM00600000921571"
